"Time","Sensor_No","Analog_Read","Voltage_mV","Temperature_degC"
"8.6.2023 21:52:9",2,373,1119,61.9
"8.6.2023 21:52:9",3,291,873,37.3
"8.6.2023 21:52:9",4,400,1200,70
"8.6.2023 21:52:19",1,256,768,26.8
"8.6.2023 21:52:19",2,373,1119,61.9
"8.6.2023 21:52:19",3,291,873,37.3
"8.6.2023 21:52:19",4,400,1200,70
"8.6.2023 21:52:28",1,257,771,27.1
"8.6.2023 21:52:28",2,373,1119,61.9
"8.6.2023 21:52:28",3,292,876,37.6
"8.6.2023 21:52:28",4,398,1194,69.4
"8.6.2023 21:52:37",1,255,765,26.5
"8.6.2023 21:52:37",2,372,1116,61.6
"8.6.2023 21:52:37",3,292,876,37.6
"8.6.2023 21:52:37",4,400,1200,70
"8.6.2023 21:52:47",1,256,768,26.8
"8.6.2023 21:52:47",2,372,1116,61.6
"8.6.2023 21:52:47",3,291,873,37.3
"8.6.2023 21:52:47",4,400,1200,70
"8.6.2023 21:52:56",1,253,759,25.9
"8.6.2023 21:52:56",2,371,1113,61.3
"8.6.2023 21:52:56",3,290,870,37
"8.6.2023 21:52:56",4,399,1197,69.7
"8.6.2023 21:53:6",1,255,765,26.5
"8.6.2023 21:53:6",2,371,1113,61.3
"8.6.2023 21:53:6",3,291,873,37.3
"8.6.2023 21:53:6",4,399,1197,69.7
"8.6.2023 21:53:15",1,256,768,26.8
"8.6.2023 21:53:15",2,372,1116,61.6
"8.6.2023 21:53:15",3,291,873,37.3
"8.6.2023 21:53:15",4,399,1197,69.7
"8.6.2023 21:53:24",1,255,765,26.5
"8.6.2023 21:53:24",2,372,1116,61.6
"8.6.2023 21:53:24",3,291,873,37.3
"8.6.2023 21:53:24",4,400,1200,70
"8.6.2023 21:53:34",1,254,762,26.2
"8.6.2023 21:53:34",2,371,1113,61.3
"8.6.2023 21:53:34",3,290,870,37
"8.6.2023 21:53:34",4,397,1191,69.1
"8.6.2023 21:53:43",1,255,765,26.5
"8.6.2023 21:53:43",2,370,1110,61
"8.6.2023 21:53:43",3,290,870,37
"8.6.2023 21:53:43",4,398,1194,69.4
"8.6.2023 21:53:52",1,254,762,26.2
"8.6.2023 21:53:52",2,370,1110,61
"8.6.2023 21:53:52",3,290,870,37
"8.6.2023 21:53:52",4,397,1191,69.1
"8.6.2023 21:54:2",1,254,762,26.2
"8.6.2023 21:54:2",2,370,1110,61
"8.6.2023 21:54:2",3,291,873,37.3
"8.6.2023 21:54:2",4,398,1194,69.4
"8.6.2023 21:54:11",1,256,768,26.8
"8.6.2023 21:54:11",2,369,1107,60.7
"8.6.2023 21:54:11",3,290,870,37
"8.6.2023 21:54:11",4,396,1188,68.8
"8.6.2023 21:54:21",1,254,762,26.2
"8.6.2023 21:54:21",2,369,1107,60.7
"8.6.2023 21:54:21",3,289,867,36.7
"8.6.2023 21:54:21",4,397,1191,69.1
"8.6.2023 21:54:30",1,253,759,25.9
"8.6.2023 21:54:30",2,368,1104,60.4
"8.6.2023 21:54:30",3,290,870,37
"8.6.2023 21:54:30",4,397,1191,69.1
"8.6.2023 21:54:40",1,254,762,26.2
"8.6.2023 21:54:40",2,368,1104,60.4
"8.6.2023 21:54:40",3,290,870,37
"8.6.2023 21:54:40",4,396,1188,68.8
"8.6.2023 21:54:49",1,254,762,26.2
"8.6.2023 21:54:49",2,368,1104,60.4
"8.6.2023 21:54:49",3,290,870,37
"8.6.2023 21:54:49",4,397,1191,69.1
"8.6.2023 21:54:59",1,254,762,26.2
"8.6.2023 21:54:59",2,368,1104,60.4
"8.6.2023 21:54:59",3,288,864,36.4
"8.6.2023 21:54:59",4,395,1185,68.5
"8.6.2023 21:55:9",1,255,765,26.5
"8.6.2023 21:55:9",2,368,1104,60.4
"8.6.2023 21:55:9",3,289,867,36.7
"8.6.2023 21:55:9",4,395,1185,68.5
"8.6.2023 21:55:18",1,254,762,26.2
"8.6.2023 21:55:18",2,368,1104,60.4
"8.6.2023 21:55:18",3,289,867,36.7
"8.6.2023 21:55:18",4,395,1185,68.5
"8.6.2023 21:55:28",1,254,762,26.2
"8.6.2023 21:55:28",2,367,1101,60.1
"8.6.2023 21:55:28",3,289,867,36.7
"8.6.2023 21:55:28",4,395,1185,68.5
"8.6.2023 21:55:38",1,253,759,25.9
"8.6.2023 21:55:38",2,367,1101,60.1
"8.6.2023 21:55:38",3,289,867,36.7
"8.6.2023 21:55:38",4,395,1185,68.5
"8.6.2023 21:55:47",1,253,759,25.9
"8.6.2023 21:55:47",2,364,1092,59.2
"8.6.2023 21:55:47",3,289,867,36.7
"8.6.2023 21:55:47",4,394,1182,68.2
"8.6.2023 21:55:57",1,253,759,25.9
"8.6.2023 21:55:57",2,367,1101,60.1
"8.6.2023 21:55:57",3,289,867,36.7
"8.6.2023 21:55:57",4,395,1185,68.5
"8.6.2023 21:56:7",1,254,762,26.2
"8.6.2023 21:56:7",2,366,1098,59.8
"8.6.2023 21:56:7",3,289,867,36.7
"8.6.2023 21:56:7",4,394,1182,68.2
"8.6.2023 21:56:16",1,254,762,26.2
"8.6.2023 21:56:16",2,366,1098,59.8
"8.6.2023 21:56:16",3,288,864,36.4
"8.6.2023 21:56:16",4,394,1182,68.2
"8.6.2023 21:56:26",1,254,762,26.2
"8.6.2023 21:56:26",2,365,1095,59.5
"8.6.2023 21:56:26",3,289,867,36.7
"8.6.2023 21:56:26",4,394,1182,68.2
"8.6.2023 21:56:36",1,252,756,25.6
"8.6.2023 21:56:36",2,365,1095,59.5
"8.6.2023 21:56:36",3,289,867,36.7
"8.6.2023 21:56:36",4,394,1182,68.2
"8.6.2023 21:56:46",1,252,756,25.6
"8.6.2023 21:56:46",2,363,1089,58.9
"8.6.2023 21:56:46",3,289,867,36.7
"8.6.2023 21:56:46",4,393,1179,67.9
"8.6.2023 21:56:55",1,252,756,25.6
"8.6.2023 21:56:55",2,365,1095,59.5
"8.6.2023 21:56:55",3,288,864,36.4
"8.6.2023 21:56:55",4,392,1176,67.6
"8.6.2023 21:57:5",1,252,756,25.6
"8.6.2023 21:57:5",2,365,1095,59.5
"8.6.2023 21:57:5",3,288,864,36.4
"8.6.2023 21:57:5",4,390,1170,67
"8.6.2023 21:57:14",1,252,756,25.6
"8.6.2023 21:57:14",2,364,1092,59.2
"8.6.2023 21:57:14",3,288,864,36.4
"8.6.2023 21:57:14",4,393,1179,67.9
"8.6.2023 21:57:23",1,253,759,25.9
"8.6.2023 21:57:23",2,364,1092,59.2
"8.6.2023 21:57:23",3,287,861,36.1
"8.6.2023 21:57:23",4,392,1176,67.6
"8.6.2023 21:57:32",1,252,756,25.6
"8.6.2023 21:57:32",2,364,1092,59.2
"8.6.2023 21:57:32",3,288,864,36.4
"8.6.2023 21:57:32",4,392,1176,67.6
"8.6.2023 21:57:42",1,252,756,25.6
"8.6.2023 21:57:42",2,364,1092,59.2
"8.6.2023 21:57:42",3,289,867,36.7
"8.6.2023 21:57:42",4,391,1173,67.3
"8.6.2023 21:57:51",1,253,759,25.9
"8.6.2023 21:57:51",2,365,1095,59.5
"8.6.2023 21:57:51",3,287,861,36.1
"8.6.2023 21:57:51",4,391,1173,67.3
"8.6.2023 21:58:0",1,252,756,25.6
"8.6.2023 21:58:0",2,362,1086,58.6
"8.6.2023 21:58:0",3,287,861,36.1
"8.6.2023 21:58:0",4,391,1173,67.3
"8.6.2023 21:58:10",1,252,756,25.6
"8.6.2023 21:58:10",2,362,1086,58.6
"8.6.2023 21:58:10",3,287,861,36.1
"8.6.2023 21:58:10",4,392,1176,67.6
"8.6.2023 21:58:19",1,253,759,25.9
"8.6.2023 21:58:19",2,362,1086,58.6
"8.6.2023 21:58:19",3,286,858,35.8
"8.6.2023 21:58:19",4,391,1173,67.3
"8.6.2023 21:58:28",1,252,756,25.6
"8.6.2023 21:58:28",2,363,1089,58.9
"8.6.2023 21:58:28",3,286,858,35.8
"8.6.2023 21:58:28",4,390,1170,67
"8.6.2023 21:58:38",1,253,759,25.9
"8.6.2023 21:58:38",2,362,1086,58.6
"8.6.2023 21:58:38",3,287,861,36.1
"8.6.2023 21:58:38",4,390,1170,67
"8.6.2023 21:58:47",1,252,756,25.6
"8.6.2023 21:58:47",2,362,1086,58.6
"8.6.2023 21:58:47",3,286,858,35.8
"8.6.2023 21:58:47",4,390,1170,67
"8.6.2023 21:58:57",1,250,750,25
"8.6.2023 21:58:57",2,361,1083,58.3
"8.6.2023 21:58:57",3,287,861,36.1
"8.6.2023 21:58:57",4,389,1167,66.7
"8.6.2023 21:59:6",1,251,753,25.3
"8.6.2023 21:59:6",2,362,1086,58.6
"8.6.2023 21:59:6",3,286,858,35.8
"8.6.2023 21:59:6",4,389,1167,66.7
"8.6.2023 21:59:15",1,251,753,25.3
"8.6.2023 21:59:15",2,361,1083,58.3
"8.6.2023 21:59:15",3,286,858,35.8
"8.6.2023 21:59:15",4,388,1164,66.4
"8.6.2023 21:59:25",1,252,756,25.6
"8.6.2023 21:59:25",2,362,1086,58.6
"8.6.2023 21:59:25",3,285,855,35.5
"8.6.2023 21:59:25",4,389,1167,66.7
"8.6.2023 21:59:34",1,251,753,25.3
"8.6.2023 21:59:34",2,361,1083,58.3
"8.6.2023 21:59:34",3,286,858,35.8
"8.6.2023 21:59:34",4,389,1167,66.7
"8.6.2023 21:59:44",1,250,750,25
"8.6.2023 21:59:44",2,361,1083,58.3
"8.6.2023 21:59:44",3,285,855,35.5
"8.6.2023 21:59:44",4,389,1167,66.7
"8.6.2023 21:59:53",1,252,756,25.6
"8.6.2023 21:59:53",2,360,1080,58
"8.6.2023 21:59:53",3,285,855,35.5
"8.6.2023 21:59:53",4,389,1167,66.7
"8.6.2023 22:0:2",1,251,753,25.3
"8.6.2023 22:0:2",2,360,1080,58
"8.6.2023 22:0:2",3,286,858,35.8
"8.6.2023 22:0:2",4,389,1167,66.7
"8.6.2023 22:0:12",1,252,756,25.6
"8.6.2023 22:0:12",2,360,1080,58
"8.6.2023 22:0:12",3,285,855,35.5
"8.6.2023 22:0:12",4,387,1161,66.1
"8.6.2023 22:0:21",1,252,756,25.6
"8.6.2023 22:0:21",2,358,1074,57.4
"8.6.2023 22:0:21",3,286,858,35.8
"8.6.2023 22:0:21",4,386,1158,65.8
"8.6.2023 22:0:31",1,251,753,25.3
"8.6.2023 22:0:31",2,359,1077,57.7
"8.6.2023 22:0:31",3,283,849,34.9
"8.6.2023 22:0:31",4,387,1161,66.1
"8.6.2023 22:0:40",1,249,747,24.7
"8.6.2023 22:0:40",2,359,1077,57.7
"8.6.2023 22:0:40",3,285,855,35.5
"8.6.2023 22:0:40",4,387,1161,66.1
"8.6.2023 22:0:49",1,252,756,25.6
"8.6.2023 22:0:49",2,359,1077,57.7
"8.6.2023 22:0:49",3,285,855,35.5
"8.6.2023 22:0:49",4,387,1161,66.1
"8.6.2023 22:0:59",1,251,753,25.3
"8.6.2023 22:0:59",2,358,1074,57.4
"8.6.2023 22:0:59",3,284,852,35.2
"8.6.2023 22:0:59",4,386,1158,65.8
"8.6.2023 22:1:8",1,251,753,25.3
"8.6.2023 22:1:8",2,359,1077,57.7
"8.6.2023 22:1:8",3,282,846,34.6
"8.6.2023 22:1:8",4,386,1158,65.8
"8.6.2023 22:1:17",1,250,750,25
"8.6.2023 22:1:17",2,359,1077,57.7
"8.6.2023 22:1:17",3,284,852,35.2
"8.6.2023 22:1:17",4,385,1155,65.5
"8.6.2023 22:1:27",1,251,753,25.3
"8.6.2023 22:1:27",2,357,1071,57.1
"8.6.2023 22:1:27",3,283,849,34.9
"8.6.2023 22:1:27",4,386,1158,65.8
"8.6.2023 22:1:36",1,251,753,25.3
"8.6.2023 22:1:36",2,355,1065,56.5
"8.6.2023 22:1:36",3,284,852,35.2
"8.6.2023 22:1:36",4,386,1158,65.8
"8.6.2023 22:1:46",1,249,747,24.7
"8.6.2023 22:1:46",2,357,1071,57.1
"8.6.2023 22:1:46",3,285,855,35.5
"8.6.2023 22:1:46",4,386,1158,65.8
"8.6.2023 22:1:55",1,251,753,25.3
"8.6.2023 22:1:55",2,357,1071,57.1
"8.6.2023 22:1:55",3,284,852,35.2
"8.6.2023 22:1:55",4,385,1155,65.5
"8.6.2023 22:2:4",1,251,753,25.3
"8.6.2023 22:2:4",2,356,1068,56.8
"8.6.2023 22:2:4",3,284,852,35.2
"8.6.2023 22:2:4",4,384,1152,65.2
"8.6.2023 22:2:14",1,250,750,25
"8.6.2023 22:2:14",2,356,1068,56.8
"8.6.2023 22:2:14",3,283,849,34.9
"8.6.2023 22:2:14",4,385,1155,65.5
"8.6.2023 22:2:23",1,250,750,25
"8.6.2023 22:2:23",2,356,1068,56.8
"8.6.2023 22:2:23",3,285,855,35.5
"8.6.2023 22:2:23",4,383,1149,64.9
"8.6.2023 22:2:33",1,250,750,25
"8.6.2023 22:2:33",2,355,1065,56.5
"8.6.2023 22:2:33",3,282,846,34.6
"8.6.2023 22:2:33",4,383,1149,64.9
"8.6.2023 22:2:42",1,249,747,24.7
"8.6.2023 22:2:42",2,355,1065,56.5
"8.6.2023 22:2:42",3,284,852,35.2
"8.6.2023 22:2:42",4,383,1149,64.9
"8.6.2023 22:2:52",1,251,753,25.3
"8.6.2023 22:2:52",2,356,1068,56.8
"8.6.2023 22:2:52",3,283,849,34.9
"8.6.2023 22:2:52",4,383,1149,64.9
"8.6.2023 22:3:1",1,250,750,25
"8.6.2023 22:3:1",2,356,1068,56.8
"8.6.2023 22:3:1",3,284,852,35.2
"8.6.2023 22:3:1",4,383,1149,64.9
"8.6.2023 22:3:10",1,248,744,24.4
"8.6.2023 22:3:10",2,356,1068,56.8
"8.6.2023 22:3:10",3,284,852,35.2
"8.6.2023 22:3:10",4,382,1146,64.6
"8.6.2023 22:3:20",1,250,750,25
"8.6.2023 22:3:20",2,355,1065,56.5
"8.6.2023 22:3:20",3,282,846,34.6
"8.6.2023 22:3:20",4,382,1146,64.6
"8.6.2023 22:3:29",1,250,750,25
"8.6.2023 22:3:29",2,354,1062,56.2
"8.6.2023 22:3:29",3,282,846,34.6
"8.6.2023 22:3:29",4,383,1149,64.9
"8.6.2023 22:3:39",1,251,753,25.3
"8.6.2023 22:3:39",2,355,1065,56.5
"8.6.2023 22:3:39",3,283,849,34.9
"8.6.2023 22:3:39",4,382,1146,64.6
"8.6.2023 22:3:48",1,250,750,25
"8.6.2023 22:3:48",2,355,1065,56.5
"8.6.2023 22:3:48",3,282,846,34.6
"8.6.2023 22:3:48",4,380,1140,64
"8.6.2023 22:3:58",1,249,747,24.7
"8.6.2023 22:3:58",2,354,1062,56.2
"8.6.2023 22:3:58",3,283,849,34.9
"8.6.2023 22:3:58",4,382,1146,64.6
"8.6.2023 22:4:7",1,250,750,25
"8.6.2023 22:4:7",2,354,1062,56.2
"8.6.2023 22:4:7",3,281,843,34.3
"8.6.2023 22:4:7",4,382,1146,64.6
"8.6.2023 22:4:16",1,249,747,24.7
"8.6.2023 22:4:16",2,353,1059,55.9
"8.6.2023 22:4:16",3,282,846,34.6
"8.6.2023 22:4:16",4,380,1140,64
"8.6.2023 22:4:26",1,250,750,25
"8.6.2023 22:4:26",2,353,1059,55.9
"8.6.2023 22:4:26",3,282,846,34.6
"8.6.2023 22:4:26",4,380,1140,64
"8.6.2023 22:4:35",1,249,747,24.7
"8.6.2023 22:4:35",2,353,1059,55.9
"8.6.2023 22:4:35",3,282,846,34.6
"8.6.2023 22:4:35",4,379,1137,63.7
"8.6.2023 22:4:45",1,250,750,25
"8.6.2023 22:4:45",2,353,1059,55.9
"8.6.2023 22:4:45",3,282,846,34.6
"8.6.2023 22:4:45",4,379,1137,63.7
"8.6.2023 22:4:54",1,249,747,24.7
"8.6.2023 22:4:54",2,352,1056,55.6
"8.6.2023 22:4:54",3,281,843,34.3
"8.6.2023 22:4:54",4,380,1140,64
"8.6.2023 22:5:3",1,249,747,24.7
"8.6.2023 22:5:3",2,353,1059,55.9
"8.6.2023 22:5:3",3,282,846,34.6
"8.6.2023 22:5:3",4,380,1140,64
"8.6.2023 22:5:13",1,249,747,24.7
"8.6.2023 22:5:13",2,352,1056,55.6
"8.6.2023 22:5:13",3,280,840,34
"8.6.2023 22:5:13",4,379,1137,63.7
"8.6.2023 22:5:22",1,249,747,24.7
"8.6.2023 22:5:22",2,352,1056,55.6
"8.6.2023 22:5:22",3,282,846,34.6
"8.6.2023 22:5:22",4,378,1134,63.4
"8.6.2023 22:5:32",1,248,744,24.4
"8.6.2023 22:5:32",2,352,1056,55.6
"8.6.2023 22:5:32",3,275,825,32.5
"8.6.2023 22:5:32",4,379,1137,63.7
"8.6.2023 22:5:41",1,249,747,24.7
"8.6.2023 22:5:41",2,351,1053,55.3
"8.6.2023 22:5:41",3,281,843,34.3
"8.6.2023 22:5:41",4,378,1134,63.4
"8.6.2023 22:5:50",1,249,747,24.7
"8.6.2023 22:5:50",2,350,1050,55
"8.6.2023 22:5:50",3,281,843,34.3
"8.6.2023 22:5:50",4,378,1134,63.4
"8.6.2023 22:6:0",1,248,744,24.4
"8.6.2023 22:6:0",2,351,1053,55.3
"8.6.2023 22:6:0",3,283,849,34.9
"8.6.2023 22:6:0",4,378,1134,63.4
"8.6.2023 22:6:9",1,249,747,24.7
"8.6.2023 22:6:9",2,350,1050,55
"8.6.2023 22:6:9",3,281,843,34.3
"8.6.2023 22:6:9",4,378,1134,63.4
"8.6.2023 22:6:19",1,250,750,25
"8.6.2023 22:6:19",2,350,1050,55
"8.6.2023 22:6:19",3,281,843,34.3
"8.6.2023 22:6:19",4,378,1134,63.4
"8.6.2023 22:6:28",1,249,747,24.7
"8.6.2023 22:6:28",2,350,1050,55
"8.6.2023 22:6:28",3,281,843,34.3
"8.6.2023 22:6:28",4,377,1131,63.1
"8.6.2023 22:6:38",1,248,744,24.4
"8.6.2023 22:6:38",2,350,1050,55
"8.6.2023 22:6:38",3,280,840,34
"8.6.2023 22:6:38",4,376,1128,62.8
"8.6.2023 22:6:47",1,249,747,24.7
"8.6.2023 22:6:47",2,350,1050,55
"8.6.2023 22:6:47",3,281,843,34.3
"8.6.2023 22:6:47",4,377,1131,63.1
"8.6.2023 22:6:56",1,248,744,24.4
"8.6.2023 22:6:56",2,349,1047,54.7
"8.6.2023 22:6:56",3,280,840,34
"8.6.2023 22:6:56",4,376,1128,62.8
"8.6.2023 22:7:6",1,248,744,24.4
"8.6.2023 22:7:6",2,349,1047,54.7
"8.6.2023 22:7:6",3,280,840,34
"8.6.2023 22:7:6",4,376,1128,62.8
"8.6.2023 22:7:15",1,248,744,24.4
"8.6.2023 22:7:15",2,350,1050,55
"8.6.2023 22:7:15",3,279,837,33.7
"8.6.2023 22:7:15",4,376,1128,62.8
"8.6.2023 22:7:25",1,248,744,24.4
"8.6.2023 22:7:25",2,348,1044,54.4
"8.6.2023 22:7:25",3,279,837,33.7
"8.6.2023 22:7:25",4,376,1128,62.8
"8.6.2023 22:7:34",1,247,741,24.1
"8.6.2023 22:7:34",2,348,1044,54.4
"8.6.2023 22:7:34",3,279,837,33.7
"8.6.2023 22:7:34",4,376,1128,62.8
"8.6.2023 22:7:44",1,248,744,24.4
"8.6.2023 22:7:44",2,349,1047,54.7
"8.6.2023 22:7:44",3,280,840,34
"8.6.2023 22:7:44",4,376,1128,62.8
"8.6.2023 22:7:53",1,247,741,24.1
"8.6.2023 22:7:53",2,348,1044,54.4
"8.6.2023 22:7:53",3,279,837,33.7
"8.6.2023 22:7:53",4,376,1128,62.8
"8.6.2023 22:8:2",1,248,744,24.4
"8.6.2023 22:8:2",2,347,1041,54.1
"8.6.2023 22:8:2",3,280,840,34
"8.6.2023 22:8:2",4,375,1125,62.5
"8.6.2023 22:8:12",1,248,744,24.4
"8.6.2023 22:8:12",2,347,1041,54.1
"8.6.2023 22:8:12",3,281,843,34.3
"8.6.2023 22:8:12",4,372,1116,61.6
"8.6.2023 22:8:21",1,249,747,24.7
"8.6.2023 22:8:21",2,347,1041,54.1
"8.6.2023 22:8:21",3,279,837,33.7
"8.6.2023 22:8:21",4,375,1125,62.5
"8.6.2023 22:8:31",1,248,744,24.4
"8.6.2023 22:8:31",2,346,1038,53.8
"8.6.2023 22:8:31",3,279,837,33.7
"8.6.2023 22:8:31",4,374,1122,62.2
"8.6.2023 22:8:40",1,247,741,24.1
"8.6.2023 22:8:40",2,345,1035,53.5
"8.6.2023 22:8:40",3,279,837,33.7
"8.6.2023 22:8:40",4,374,1122,62.2
"8.6.2023 22:8:49",1,247,741,24.1
"8.6.2023 22:8:49",2,346,1038,53.8
"8.6.2023 22:8:49",3,279,837,33.7
"8.6.2023 22:8:49",4,374,1122,62.2
"8.6.2023 22:8:59",1,247,741,24.1
"8.6.2023 22:8:59",2,346,1038,53.8
"8.6.2023 22:8:59",3,278,834,33.4
"8.6.2023 22:8:59",4,373,1119,61.9
"8.6.2023 22:9:8",1,247,741,24.1
"8.6.2023 22:9:8",2,346,1038,53.8
"8.6.2023 22:9:8",3,278,834,33.4
"8.6.2023 22:9:8",4,373,1119,61.9
"8.6.2023 22:9:18",1,247,741,24.1
"8.6.2023 22:9:18",2,345,1035,53.5
"8.6.2023 22:9:18",3,279,837,33.7
"8.6.2023 22:9:18",4,373,1119,61.9
"8.6.2023 22:9:27",1,248,744,24.4
"8.6.2023 22:9:27",2,345,1035,53.5
"8.6.2023 22:9:27",3,278,834,33.4
"8.6.2023 22:9:27",4,372,1116,61.6
"8.6.2023 22:9:37",1,248,744,24.4
"8.6.2023 22:9:37",2,345,1035,53.5
"8.6.2023 22:9:37",3,278,834,33.4
"8.6.2023 22:9:37",4,372,1116,61.6
"8.6.2023 22:9:46",1,248,744,24.4
"8.6.2023 22:9:46",2,344,1032,53.2
"8.6.2023 22:9:46",3,279,837,33.7
"8.6.2023 22:9:46",4,371,1113,61.3
"8.6.2023 22:9:55",1,246,738,23.8
"8.6.2023 22:9:55",2,343,1029,52.9
"8.6.2023 22:9:55",3,278,834,33.4
"8.6.2023 22:9:55",4,372,1116,61.6
"8.6.2023 22:10:5",1,247,741,24.1
"8.6.2023 22:10:5",2,344,1032,53.2
"8.6.2023 22:10:5",3,278,834,33.4
"8.6.2023 22:10:5",4,372,1116,61.6
"8.6.2023 22:10:14",1,248,744,24.4
"8.6.2023 22:10:14",2,344,1032,53.2
"8.6.2023 22:10:14",3,277,831,33.1
"8.6.2023 22:10:14",4,370,1110,61
"8.6.2023 22:10:24",1,245,735,23.5
"8.6.2023 22:10:24",2,343,1029,52.9
"8.6.2023 22:10:24",3,278,834,33.4
"8.6.2023 22:10:24",4,371,1113,61.3
"8.6.2023 22:10:33",1,246,738,23.8
"8.6.2023 22:10:33",2,345,1035,53.5
"8.6.2023 22:10:33",3,278,834,33.4
"8.6.2023 22:10:33",4,371,1113,61.3
"8.6.2023 22:10:42",1,247,741,24.1
"8.6.2023 22:10:42",2,342,1026,52.6
"8.6.2023 22:10:42",3,278,834,33.4
"8.6.2023 22:10:42",4,371,1113,61.3
"8.6.2023 22:10:52",1,247,741,24.1
"8.6.2023 22:10:52",2,343,1029,52.9
"8.6.2023 22:10:52",3,277,831,33.1
"8.6.2023 22:10:52",4,370,1110,61
"8.6.2023 22:11:1",1,246,738,23.8
"8.6.2023 22:11:1",2,343,1029,52.9
"8.6.2023 22:11:1",3,278,834,33.4
"8.6.2023 22:11:1",4,370,1110,61
"8.6.2023 22:11:11",1,246,738,23.8
"8.6.2023 22:11:11",2,343,1029,52.9
"8.6.2023 22:11:11",3,277,831,33.1
"8.6.2023 22:11:11",4,370,1110,61
"8.6.2023 22:11:20",1,247,741,24.1
"8.6.2023 22:11:20",2,341,1023,52.3
"8.6.2023 22:11:20",3,276,828,32.8
"8.6.2023 22:11:20",4,369,1107,60.7
"8.6.2023 22:11:30",1,246,738,23.8
"8.6.2023 22:11:30",2,342,1026,52.6
"8.6.2023 22:11:30",3,278,834,33.4
"8.6.2023 22:11:30",4,368,1104,60.4
"8.6.2023 22:11:39",1,247,741,24.1
"8.6.2023 22:11:39",2,341,1023,52.3
"8.6.2023 22:11:39",3,278,834,33.4
"8.6.2023 22:11:39",4,369,1107,60.7
"8.6.2023 22:11:48",1,246,738,23.8
"8.6.2023 22:11:48",2,342,1026,52.6
"8.6.2023 22:11:48",3,276,828,32.8
"8.6.2023 22:11:48",4,368,1104,60.4
"8.6.2023 22:11:58",1,247,741,24.1
"8.6.2023 22:11:58",2,340,1020,52
"8.6.2023 22:11:58",3,276,828,32.8
"8.6.2023 22:11:58",4,367,1101,60.1
"8.6.2023 22:12:7",1,247,741,24.1
"8.6.2023 22:12:7",2,342,1026,52.6
"8.6.2023 22:12:7",3,275,825,32.5
"8.6.2023 22:12:7",4,368,1104,60.4
"8.6.2023 22:12:17",1,247,741,24.1
"8.6.2023 22:12:17",2,341,1023,52.3
"8.6.2023 22:12:17",3,276,828,32.8
"8.6.2023 22:12:17",4,368,1104,60.4
"8.6.2023 22:12:26",1,245,735,23.5
"8.6.2023 22:12:26",2,338,1014,51.4
"8.6.2023 22:12:26",3,276,828,32.8
"8.6.2023 22:12:26",4,368,1104,60.4
"8.6.2023 22:12:35",1,246,738,23.8
"8.6.2023 22:12:35",2,340,1020,52
"8.6.2023 22:12:35",3,276,828,32.8
"8.6.2023 22:12:35",4,369,1107,60.7
"8.6.2023 22:12:45",1,246,738,23.8
"8.6.2023 22:12:45",2,341,1023,52.3
"8.6.2023 22:12:45",3,276,828,32.8
"8.6.2023 22:12:45",4,368,1104,60.4
"8.6.2023 22:12:54",1,246,738,23.8
"8.6.2023 22:12:54",2,340,1020,52
"8.6.2023 22:12:54",3,276,828,32.8
"8.6.2023 22:12:54",4,366,1098,59.8
"8.6.2023 22:13:4",1,247,741,24.1
"8.6.2023 22:13:4",2,340,1020,52
"8.6.2023 22:13:4",3,275,825,32.5
"8.6.2023 22:13:4",4,367,1101,60.1
"8.6.2023 22:13:14",1,246,738,23.8
"8.6.2023 22:13:14",2,339,1017,51.7
"8.6.2023 22:13:14",3,278,834,33.4
"8.6.2023 22:13:14",4,367,1101,60.1
"8.6.2023 22:13:23",1,251,753,25.3
"8.6.2023 22:13:23",2,340,1020,52
"8.6.2023 22:13:23",3,276,828,32.8
"8.6.2023 22:13:23",4,366,1098,59.8
"8.6.2023 22:13:33",1,245,735,23.5
"8.6.2023 22:13:33",2,339,1017,51.7
"8.6.2023 22:13:33",3,275,825,32.5
"8.6.2023 22:13:33",4,367,1101,60.1
"8.6.2023 22:13:43",1,244,732,23.2
"8.6.2023 22:13:43",2,339,1017,51.7
"8.6.2023 22:13:43",3,275,825,32.5
"8.6.2023 22:13:43",4,367,1101,60.1
"8.6.2023 22:13:52",1,245,735,23.5
"8.6.2023 22:13:52",2,340,1020,52
"8.6.2023 22:13:52",3,275,825,32.5
"8.6.2023 22:13:52",4,365,1095,59.5
"8.6.2023 22:14:2",1,245,735,23.5
"8.6.2023 22:14:2",2,339,1017,51.7
"8.6.2023 22:14:2",3,275,825,32.5
"8.6.2023 22:14:2",4,365,1095,59.5
"8.6.2023 22:14:12",1,245,735,23.5
"8.6.2023 22:14:12",2,338,1014,51.4
"8.6.2023 22:14:12",3,275,825,32.5
"8.6.2023 22:14:12",4,365,1095,59.5
"8.6.2023 22:14:22",1,247,741,24.1
"8.6.2023 22:14:22",2,338,1014,51.4
"8.6.2023 22:14:22",3,274,822,32.2
"8.6.2023 22:14:22",4,364,1092,59.2
"8.6.2023 22:14:31",1,246,738,23.8
"8.6.2023 22:14:31",2,336,1008,50.8
"8.6.2023 22:14:31",3,276,828,32.8
"8.6.2023 22:14:31",4,364,1092,59.2
"8.6.2023 22:14:41",1,244,732,23.2
"8.6.2023 22:14:41",2,338,1014,51.4
"8.6.2023 22:14:41",3,275,825,32.5
"8.6.2023 22:14:41",4,364,1092,59.2
